severidade;linha;nome;endereco_dsp;risco
ALTO;612;;Avenida Atlantica Copacabana Rio de Janeiro RJ 22021001 Brazil;sem numero de porta
ALTO;614;;Avenida Atlantica Copacabana Rio de Janeiro RJ 22070000 Brazil;"sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;615;;Praca Chaim Weizmann Botafogo Rio de Janeiro RJ 22231030 Brazil;sem numero de porta
ALTO;617;;Rua Doutor Otavio Kelly Tijuca Rio de Janeiro RJ 20511280 Brazil;sem numero de porta
ALTO;618;;Avenida Maracana Tijuca Rio de Janeiro RJ 20511001 Brazil;sem numero de porta
ALTO;619;;Avenida Almirante Silvio de Noronha Centro Rio de Janeiro RJ 20021010 Brazil;sem numero de porta
ALTO;620;;Rua Teixeira Soares Proximo ao 71 191 Praca da Bandeira Praca da Bandeira Rio de Janeiro RJ 20270150 Brazil;sem numero de porta
ALTO;622;;Praca Saenz Pena Tijuca Rio de Janeiro RJ 20520090 Brazil;sem numero de porta
ALTO;627;;Avenida Augusto Severo Gloria Rio de Janeiro RJ 20021040 Brazil;sem numero de porta
ALTO;628;;Avenida das Nacoes Unidas Botafogo Rio de Janeiro RJ 22250150 Brazil;sem numero de porta
ALTO;629;;Rua Visconde de Itamarati Maracana Rio de Janeiro RJ 20550140 Brazil;sem numero de porta
ALTO;630;;Avenida Rei Pele Maracana Rio de Janeiro RJ 20271130 Brazil;sem numero de porta
ALTO;631;;Avenida das Nacoes Unidas Botafogo Rio de Janeiro RJ 22250150 Brazil;sem numero de porta
ALTO;632;;Rua Brigadeiro Eduardo Gomes Flamengo Rio de Janeiro RJ Brazil;sem numero de porta
ALTO;633;;Jardim Guanabara Rio de Janeiro RJ 21940460 Brazil;sem numero de porta
MEDIO;2;;Avenida Pastor Martin Luther King Junior 126 Rio de Janeiro RJ 20765000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;22;;Rua Visconde de Piraja 12 Rio de Janeiro RJ 22410000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;25;;Rua Miguel Lemos 41D Rio de Janeiro RJ 22071000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;33;;Rua Visconde de Piraja 220 Rio de Janeiro RJ 22410000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;42;;Avenida Delfim Moreira 180 Rio de Janeiro RJ 22441000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;55;;Avenida Atlantica 956 Rio de Janeiro RJ 22010000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;56;;Avenida Atlantica 131 Rio de Janeiro RJ 22070000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;82;;Rua Voluntarios da Patria 20 Rio de Janeiro RJ 22270000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;86;;Avenida Rio Branco 18 Rio de Janeiro RJ 20090000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;124;;Largo do Machado 21 Rio de Janeiro RJ 22240000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;128;;Rua do Catete 366 Rio de Janeiro RJ 22220000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;134;;Rua do Catete 156 Rio de Janeiro RJ 22220000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;159;;Avenida das Americas 1699A Rio de Janeiro RJ 22631000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;224;;Rua Pompeu Loureiro 35 Rio de Janeiro RJ 22061000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;246;;Rua Candido Benicio 3936 Rio de Janeiro RJ 22733000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;248;;Avenida Cesario de Melo 6271 Rio de Janeiro RJ 23056000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;268;;Rua Pompeu Loureiro 41 Rio de Janeiro RJ 22061000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;270;;Rua Gonzaga Bastos 401 Rio de Janeiro RJ 20541000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;271;;Rua Visconde de Piraja 228 Rio de Janeiro RJ 22410000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;307;;Rua Voluntarios da Patria 468 Rio de Janeiro RJ 22270000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;311;;Rua das Laranjeiras 20 Rio de Janeiro RJ 22240000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;364;;PRAcA XV 20 Rio de Janeiro RJ 20021000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;371;;AVENIDA PADRE LEONEL FRANCA 182 Rio de Janeiro RJ 22451000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;382;;Rua Jardim Botanico 568 Rio de Janeiro RJ 22461000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;383;;Rua Cardoso Junior 5 Rio de Janeiro RJ 22245000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;402;;Rua Visconde de Piraja 174 Rio de Janeiro RJ 22410000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;418;;Rua do Catete 195 Rio de Janeiro RJ 22220000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;424;;Rua do Catete 68 Rio de Janeiro RJ 22220000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;425;;Rua do Catete 68 Rio de Janeiro RJ 22220000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;430;;Rua Voluntarios da Patria 146 Rio de Janeiro RJ 22270000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;443;;Rua Francisco Otaviano 23 Rio de Janeiro RJ 22081000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;501;;Avenida Delfim Moreira 1114 Rio de Janeiro RJ 22441000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;540;;Barraca do Joao 151 Rio de Janeiro RJ 22441000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;605;;Avenida Padre Leonel Franca 182 Rio de Janeiro RJ 22451000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;611;;Avenida Atlantica 1020 Rio de Janeiro RJ 22021000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
