severidade;linha;nome;endereco_dsp;risco
ALTO;1846;CINE ELDORADO;Rua DEMETRIO DA SILVA DOURADO Irece BA 44900000 Brazil;"sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;1848;DRIVE-IN PARADISO;IBIRAPUERA ESTACIONAMENTO DA ASSEMBLEIA LEGISLATIVA DE SP Sao Paulo SP 04094050 Brazil;sem numero de porta
ALTO;1853;CINE TEATRO LUCILA NASCIMENTO;Rua MANILIO GOBBI 124 176 CENTRO Paraguacu Paulista SP 19700000 Brazil;"sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;1855;CINE ARAÚJO - ITU CINE PLAZA SHOPPING;Rodovia MAL RONDON TREVO PARAISO Itu SP 13304300 Brazil;"endereco de rodovia (57-67% falharam); sem numero de porta"
ALTO;1857;GRUPO CINE - FERNANDÓPOLIS;SHOPPING CENTER AV LITERIO GRECCO VILA SAO FERNANDO Fernandopolis SP 15600000 Brazil;"sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;1864;Cineflix Aparecida Shopping;Aparecida Shopping Av Independencia 467 545 Jardim Monte Cristo Aparecida de Goiania GO 74973340 Brazil;sem numero de porta
ALTO;1865;CINE TEATRO MUNICIPAL DE PARAGUAÇU PAULISTA;Rua MANILIO GOBBI VILA AFFINI Paraguacu Paulista SP 19700000 Brazil;"sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;1867;ANTIGO CINEMA;Avenida RUI BARBOSA 190 230 Lencois BA 46960000 Brazil;"sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;1876;CINECLUBE SEMENTES;RUA DO CAMPO Agua Doce do Norte ES 29823000 Brazil;"sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;1882;CINE GRACHER PATO BRANCO;RODOVIA BR 158 6000 Pato Branco PR 85503300 Brazil;endereco de rodovia (57-67% falharam)
ALTO;1886;INVERSO OLHAR;Estrada DO MAGARCA 4054 Rio de Janeiro RJ 23035380 Brazil;endereco de rodovia (57-67% falharam)
ALTO;1887;L & L FILMAGENS;MARCOLINO MOURA Rio de Contas BA 46170000 Brazil;"sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;1888;FESTA E EVENTOS;Rua FONTE NOVA Conceicao do Jacuipe BA 44230000 Brazil;"sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;1899;EMPRESA CINEMATOGRÁFICA HAWAY;RODOVIARIA RAPOSO TAVARES Sao Paulo SP Brazil;sem numero de porta
ALTO;1900;TOTA FILMES;Rua GEN BRUCE SAO CRISTOVAO Rio de Janeiro RJ 20921030 Brazil;sem numero de porta
ALTO;1901;PALACETE DOS AMORES;Rua VISC DE PARANAGUA 14 16 GLORIA Rio de Janeiro RJ 20241070 Brazil;sem numero de porta
ALTO;1902;CASA DA MARY 😍;Rua ANTARTICA VILA ANTUNES Cajati SP 11950000 Brazil;"sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;1913;ANDERSON;Avenida ANTONIO BRANDAO DE OLIVEIRA 1199 1135 SEM NOME Jataizinho PR 86210000 Brazil;"sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;1921;Cinekey;Avenida Antonio Frederico Ozanan Engordadouro Jundiai SP 13215276 Brazil;sem numero de porta
ALTO;1922;Cinema 1 Automação Residencial;Rua Gustavo Maciel 24 53 Jardim Nasralla Bauru SP 17012110 Brazil;sem numero de porta
ALTO;1923;SEBASTIÃO DA COSTA;BELA VISTA Alvorada RS 94820090 Brazil;sem numero de porta
ALTO;1926;CLUBE RECANTO TROPICAL;PARAIPABA Paraipaba CE 62685000 Brazil;"sem numero de porta; logradouro sem nome; CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;1929;BWJ CINEMA E VÍDEOS;Rua JANIO QUADROS AMARALINA Salvador BA 41900165 Brazil;sem numero de porta
ALTO;1932;CINEMA ARAÚJO- CATUAÍ LONDRINA;CATUAI SHOPPING LONDRINA RODOVIA CELSO GARCIA CID CID Londrina PR 86044290 Brazil;"endereco de rodovia (57-67% falharam); sem numero de porta"
ALTO;1935;CINE ESTAÇÃO;CENTRO Amparo SP 13900460 Brazil;"sem numero de porta; logradouro sem nome"
ALTO;1937;CIRCUITO SPCINE PERUS;Rua BERNARDO JOSE DE LORENA VILA FANTON Sao Paulo SP 05203200 Brazil;sem numero de porta
ALTO;1943;PAULINO NEVES;Rua NOSSA SRA CONCEICAO 33 114 JACANAU Maracanau CE 61915350 Brazil;sem numero de porta
ALTO;1952;JOSE EDMAR;IDEAL Aracoiaba CE 62750000 Brazil;"sem numero de porta; logradouro sem nome; CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;1953;CINEMA;DIDO Santo Angelo RS 98801640 Brazil;"sem numero de porta; logradouro sem nome"
ALTO;1955;JANELA FILMES;Rua ANAJAMIRIM TAUA Rio de Janeiro RJ 21921270 Brazil;sem numero de porta
ALTO;1956;FUTURE FIGHTERS;Rua IGARAPAVA AREIA BRANCA Belford Roxo RJ 26140220 Brazil;sem numero de porta
ALTO;1960;CINE -TEATRO DE SALINAS;Rua PADRE SALUSTIANO Salinas MG 39560000 Brazil;"sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;1961;CLASSICINE;RUA THOMAZ ALBORNOZ CENTRO Sant Ana do Livramento RS 97573580 Brazil;sem numero de porta
ALTO;1966;ARTE DOS MUROS;RUA BARAO DE IGUAPE 197 165 LIBERDADE Sao Paulo SP 01507000 Brazil;"sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;1971;CASA DE CINEMA PRODUÇÕES;LARGO DONA ANA ROSA VILA MARIANA Sao Paulo SP 04010000 Brazil;"sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;1973;FERRABRAZ - MORRO FERRABRAZ | OFICIAL - SAPIRANGA/RS;Estrada DO CARLAO PICADA SAO JACOB Sapiranga RS 93815016 Brazil;"endereco de rodovia (57-67% falharam); sem numero de porta"
ALTO;1977;WELLINGTON PICTURES (EM PROJETO);Estrada DE PERUS 61 Sao Paulo SP 05276110 Brazil;endereco de rodovia (57-67% falharam)
ALTO;1978;LOCADORA VÍDEO SHOW;Rodovia BR 116 AO 7780 Teresopolis RJ 25977390 Brazil;endereco de rodovia (57-67% falharam)
ALTO;1980;PRAÇA SANTO ANTONIO;PRACA GARIBALDE CENTRO Belo Horizonte MG 69400266 Brazil;sem numero de porta
ALTO;1983;HENEMANN HENEMANN;CONJ RES AQUILA Pinhais PR 83326132 Brazil;sem numero de porta
ALTO;1985;Grupo Cine Vargem Grande Paulista;Tijuco Preto Vargem Grande Paulista SP 06730000 Brazil;"sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;1994;CINEMA;UNNAMED ROAD Piracaia SP 12970000 Brazil;"sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;2001;TVNET FILMES;TEODORO SAMPAIO Teodoro Sampaio SP 19280000 Brazil;"sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;2002;DÉBORA OLIVEIRA BANDEIRA;Rua PEDRO MAIA DE MATOS Nova Fatima BA 44642000 Brazil;"sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;2014;VILMAR GODOI VIDEOMAKER;POTIRENDABA STATE OF SAO PAULO Potirendaba SP 15105000 Brazil;"sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;2015;"CINE TEATRO MUNICIPAL ""VALÉRIA LUERCY""";Rua SALOMAO FELIX DA SILVA Jaguariaiva PR 84200000 Brazil;"sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;2024;CINEMEC;Avenida ENG IVANIL FRANCISCHINI 3587 3545 CENTENARIO Ibitinga SP 14940000 Brazil;"sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;2032;CINE COCO BONGO;RUA MARIA FILOMENA Conde BA 48300000 Brazil;"sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;2033;Clube Cidade Cinema;Cidade do Cinema Guia de Pacobaiba Mage RJ Brazil;sem numero de porta
ALTO;2046;ONFILMS;Rua MARIANA BORGES BALNEARIO MAR PAULISTA Sao Paulo SP 04463050 Brazil;sem numero de porta
ALTO;2047;VOVÓ ERONDINA KERBER;BARROS CASSAL STATE OF RIO GRANDE DO SUL Barros Cassal RS 99360000 Brazil;"sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;2049;Cinemas Costa Dourada;PE 060 Garapu Cabo de Santo Agostinho PE 54518901 Brazil;sem numero de porta
ALTO;2052;Cine Rancho - Pizzaria e Cinema na Fazenda Fortaleza;Estrada Mun Canedos Fortaleza PRC 178 fortaleza Piracaia SP 12970000 Brazil;"endereco de rodovia (57-67% falharam); sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;2055;NO AR CASTING PRODUCÕES ARTISTICAS EIRELI ME;RUA VIRGINOPOLIS SACOMA Sao Paulo SP 04249020 Brazil;sem numero de porta
ALTO;2063;CINE MILLENIUM;Avenida ELMO SEREJO DE FARIAS COROA DA LAGOA Simoes Filho BA 43700000 Brazil;"sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;2064;PETS;SHOPPING CIDADE Curitiba PR Brazil;sem numero de porta
ALTO;2068;AJS;UNNAMED ROAD Tupandi RS 95775000 Brazil;"sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;2069;CINE FILMES LTDA;IRECE Irece BA 45900000 Brazil;"sem numero de porta; logradouro sem nome; CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;2071;KAVERNA FILMES;Rua FLORESTA AMAZONICA BOSQUE DE BARAO GERALDO Campinas SP 13082762 Brazil;sem numero de porta
ALTO;2073;Cinemulti;Rodovia Dr Antonio Luiz Moura Gonzaga 3339 Florianopolis SC 88048301 Brazil;endereco de rodovia (57-67% falharam)
ALTO;2074;Cineflix Center Shopping Rio;Avenida Geremario Dantas Tanque Rio de Janeiro RJ 22740010 Brazil;sem numero de porta
ALTO;2076;F1PONTO4;Rua JORGE PIMENTEL 11 114 VILA ENGLER Bauru SP 17047010 Brazil;sem numero de porta
ALTO;2084;PLANET CINEMAS;Estrada FRANCISCO DA CRUZ NUNES 6501 Niteroi RJ 24350310 Brazil;endereco de rodovia (57-67% falharam)
ALTO;2085;CINE ITAIPAVA;Estrada UNIAO E INDUSTRIA 11000 Petropolis RJ 25730745 Brazil;endereco de rodovia (57-67% falharam)
ALTO;2091;KIDS SPACE - CHILDREN'S PARTIES;Rua VIRGINIA VOLTA GRANDE Volta Redonda RJ 27211570 Brazil;sem numero de porta
ALTO;2092;Cine Teatro Maria Auxiliadora;Centro Quirinopolis GO 75860000 Brazil;"sem numero de porta; logradouro sem nome; CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;2096;CINE CAJAMAR;JARDIM ADELAIDE Cajamar SP Brazil;sem numero de porta
ALTO;2097;CINEMA MULTICINE - SALA 2;Rua CAUBI VASCONCELOS SINHA SABOIA Sobral CE 62050255 Brazil;sem numero de porta
